eventID,eventTime,companyID,deviceID,eventDetail,deviceType,deviceDN
210998125,2/23/2019 21:54:40,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211022633,2/23/2019 21:59:38,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211045617,2/23/2019 22:55:35,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211067514,2/23/2019 22:59:18,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211090258,2/23/2019 23:55:15,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211112390,2/23/2019 23:58:59,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211136301,2/24/2019 00:54:55,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211158389,2/24/2019 00:58:39,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211181082,2/24/2019 01:54:36,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211205693,2/24/2019 01:59:34,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211228284,2/24/2019 02:55:31,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211250441,2/24/2019 02:59:15,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211273185,2/24/2019 03:55:11,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211295456,2/24/2019 03:58:55,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211318017,2/24/2019 04:54:51,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211340238,2/24/2019 04:58:35,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211362852,2/24/2019 05:54:32,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211387479,2/24/2019 05:59:30,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211411116,2/24/2019 06:55:27,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211433492,2/24/2019 06:59:11,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211456110,2/24/2019 07:55:07,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211478347,2/24/2019 07:58:51,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211500906,2/24/2019 08:54:48,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211523164,2/24/2019 08:58:31,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211549115,2/24/2019 09:55:43,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211570474,2/24/2019 09:59:26,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211593036,2/24/2019 10:55:23,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211615425,2/24/2019 10:59:07,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211638073,2/24/2019 11:55:03,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211660234,2/24/2019 11:58:47,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211682911,2/24/2019 12:54:44,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211708684,2/24/2019 12:59:42,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211730340,2/24/2019 13:55:39,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211752362,2/24/2019 13:59:23,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211774951,2/24/2019 14:55:19,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211797294,2/24/2019 14:59:03,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211819986,2/24/2019 15:55:00,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211842163,2/24/2019 15:58:43,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211864943,2/24/2019 16:54:40,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211889375,2/24/2019 16:59:38,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211912191,2/24/2019 17:55:35,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211934232,2/24/2019 17:59:19,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
211957008,2/24/2019 18:55:16,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
211979152,2/24/2019 18:58:59,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212001873,2/24/2019 19:54:56,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212023943,2/24/2019 19:58:40,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212046710,2/24/2019 20:54:36,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212071521,2/24/2019 20:59:35,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212093992,2/24/2019 21:55:31,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212116182,2/24/2019 21:59:15,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212138930,2/24/2019 22:55:12,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212161116,2/24/2019 22:58:55,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212183765,2/24/2019 23:54:52,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212206019,2/24/2019 23:58:36,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212229618,2/25/2019 00:54:32,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212254168,2/25/2019 00:59:31,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212269505,2/25/2019 01:12:19,522,91541,塑料注射成型机3已离线,VE1200Ⅱ,051900000000008F
212306581,2/25/2019 01:10:42,522,91541,塑料注射成型机3已上线,VE1200Ⅱ,051900000000008F
212315422,2/25/2019 01:55:27,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212337734,2/25/2019 01:59:11,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212360422,2/25/2019 02:55:08,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212382643,2/25/2019 02:58:52,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212405210,2/25/2019 03:54:48,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212427439,2/25/2019 03:58:32,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212452357,2/25/2019 04:55:43,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212474628,2/25/2019 04:59:27,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212497267,2/25/2019 05:55:24,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212519567,2/25/2019 05:59:07,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212543267,2/25/2019 06:55:04,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212565512,2/25/2019 06:58:48,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212588257,2/25/2019 07:54:45,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212614007,2/25/2019 07:59:43,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212635841,2/25/2019 08:55:39,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212657680,2/25/2019 08:59:23,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212680305,2/25/2019 09:55:20,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212702696,2/25/2019 09:59:03,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212725428,2/25/2019 10:55:00,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212747539,2/25/2019 10:58:44,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212770237,2/25/2019 11:54:41,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212794663,2/25/2019 11:59:39,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212817532,2/25/2019 12:55:36,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212839522,2/25/2019 12:59:20,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212862381,2/25/2019 13:55:16,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212884520,2/25/2019 13:59:00,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212907304,2/25/2019 14:54:56,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212929554,2/25/2019 14:58:40,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212952142,2/25/2019 15:54:37,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
212976924,2/25/2019 15:59:35,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
212999385,2/25/2019 16:55:32,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213021667,2/25/2019 16:59:16,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213044432,2/25/2019 17:55:12,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213066664,2/25/2019 17:58:56,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213089356,2/25/2019 18:54:52,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213111587,2/25/2019 18:58:36,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213134098,2/25/2019 19:54:33,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213158820,2/25/2019 19:59:31,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213181288,2/25/2019 20:55:28,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213203750,2/25/2019 20:59:12,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213226357,2/25/2019 21:55:08,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213248513,2/25/2019 21:58:52,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213271090,2/25/2019 22:54:49,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213293393,2/25/2019 22:58:32,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213316035,2/25/2019 23:54:29,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213340630,2/25/2019 23:59:27,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213364195,2/26/2019 00:55:24,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213386625,2/26/2019 00:59:08,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213403811,2/26/2019 01:13:34,522,91541,塑料注射成型机3已离线,VE1200Ⅱ,051900000000008F
213441248,2/26/2019 01:11:34,522,91541,塑料注射成型机3已上线,VE1200Ⅱ,051900000000008F
213442564,2/26/2019 01:55:05,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213464703,2/26/2019 01:58:48,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213487504,2/26/2019 02:54:45,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213509625,2/26/2019 02:58:29,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213536397,2/26/2019 03:55:40,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213556816,2/26/2019 03:59:24,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213579510,2/26/2019 04:55:20,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213601686,2/26/2019 04:59:04,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213624438,2/26/2019 05:55:01,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213646639,2/26/2019 05:58:45,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213670313,2/26/2019 06:54:41,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213694941,2/26/2019 06:59:40,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213717669,2/26/2019 07:55:36,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213739848,2/26/2019 07:59:20,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213762459,2/26/2019 08:55:17,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213784858,2/26/2019 08:59:00,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213807421,2/26/2019 09:54:57,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213829665,2/26/2019 09:58:41,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213852290,2/26/2019 10:54:37,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213877032,2/26/2019 10:59:36,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213899523,2/26/2019 11:55:32,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213921735,2/26/2019 11:59:16,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213944392,2/26/2019 12:55:13,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
213966729,2/26/2019 12:58:57,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
213989349,2/26/2019 13:54:53,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
214011602,2/26/2019 13:58:37,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
214034168,2/26/2019 14:54:34,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
214058833,2/26/2019 14:59:32,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
214081393,2/26/2019 15:55:29,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
214103683,2/26/2019 15:59:12,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
214126438,2/26/2019 16:55:09,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
214148611,2/26/2019 16:58:53,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
214172300,2/26/2019 17:54:56,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
214193969,2/26/2019 17:58:40,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
214227692,2/26/2019 18:28:52,522,91541,塑料注射成型机3已离线,VE1200Ⅱ,051900000000008F
214258644,2/26/2019 18:28:37,522,91541,塑料注射成型机3已上线,VE1200Ⅱ,051900000000008F
214271104,2/26/2019 18:39:09,522,91541,塑料注射成型机3已离线,VE1200Ⅱ,051900000000008F
214289706,2/26/2019 18:38:51,522,91541,塑料注射成型机3已上线,VE1200Ⅱ,051900000000008F
214313002,2/26/2019 18:55:08,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
214335641,2/26/2019 18:58:52,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
214358212,2/26/2019 19:55:02,522,91541,塑料注射成型机3发生故障,VE1200Ⅱ,051900000000008F
214380548,2/26/2019 19:58:45,522,91541,塑料注射成型机3恢复正常,VE1200Ⅱ,051900000000008F
214403137,2/26/2019 20:22:58,522,91541,塑料注射成型机3已离线,VE1200Ⅱ,051900000000008F
208827996,2/19/2019 20:54:53,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
208850310,2/19/2019 20:58:37,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
208872836,2/19/2019 21:54:34,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
208897556,2/19/2019 21:59:32,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
208920127,2/19/2019 22:55:29,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
208942419,2/19/2019 22:59:13,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
208965070,2/19/2019 23:55:09,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
208987290,2/19/2019 23:58:53,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209010891,2/20/2019 00:54:50,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209033327,2/20/2019 00:58:34,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209056299,2/20/2019 06:44:36,522,91542,塑料注射成型机4已离线,TA1200/320h,0519000000000090
209079679,2/20/2019 06:48:57,522,91542,塑料注射成型机4已离线,TA1200/320h,0519000000000090
209323694,2/22/2019 12:28:10,522,91542,塑料注射成型机4已上线,TA1200/320h,0519000000000090
209344705,2/22/2019 12:55:31,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209366938,2/22/2019 12:59:14,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209389766,2/22/2019 13:55:11,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209411848,2/22/2019 13:58:55,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209434559,2/22/2019 14:54:52,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209456820,2/22/2019 14:58:35,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209479389,2/22/2019 15:54:32,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209504157,2/22/2019 15:59:30,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209526704,2/22/2019 16:55:27,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209549083,2/22/2019 16:59:11,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209571649,2/22/2019 17:55:07,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209593847,2/22/2019 17:58:51,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209616524,2/22/2019 18:54:48,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209638703,2/22/2019 18:58:32,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209665389,2/22/2019 19:55:43,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209685951,2/22/2019 19:59:27,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209708495,2/22/2019 20:55:23,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209730941,2/22/2019 20:59:07,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209753502,2/22/2019 21:55:03,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209775725,2/22/2019 21:58:47,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209798268,2/22/2019 22:54:44,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209823824,2/22/2019 22:59:42,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209845779,2/22/2019 23:55:39,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209867780,2/22/2019 23:59:23,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209891416,2/23/2019 00:55:19,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
209913736,2/23/2019 00:59:02,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
209935849,2/23/2019 02:30:16,522,91542,塑料注射成型机4已离线,TA1200/320h,0519000000000090
209959090,2/23/2019 02:31:18,522,91542,塑料注射成型机4已离线,TA1200/320h,0519000000000090
210128249,2/23/2019 02:42:13,522,91542,塑料注射成型机4已上线,TA1200/320h,0519000000000090
210132182,2/23/2019 02:54:39,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210156858,2/23/2019 02:59:38,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210179449,2/23/2019 03:55:34,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210201696,2/23/2019 03:59:18,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210224407,2/23/2019 04:55:15,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210246617,2/23/2019 04:58:59,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210269173,2/23/2019 05:54:55,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210291409,2/23/2019 05:58:39,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210315300,2/23/2019 06:54:35,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210339731,2/23/2019 06:59:34,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210362527,2/23/2019 07:55:30,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210384750,2/23/2019 07:59:14,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210407560,2/23/2019 08:55:11,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210429639,2/23/2019 08:58:55,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210452424,2/23/2019 09:54:51,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210474474,2/23/2019 09:58:35,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210497168,2/23/2019 10:54:32,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210521628,2/23/2019 10:59:30,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210544439,2/23/2019 11:55:26,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210566824,2/23/2019 11:59:10,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210589457,2/23/2019 12:55:07,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210611644,2/23/2019 12:58:51,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210634309,2/23/2019 13:54:47,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210656479,2/23/2019 13:58:31,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210682849,2/23/2019 14:55:42,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210703689,2/23/2019 14:59:26,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210726358,2/23/2019 15:55:23,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210748773,2/23/2019 15:59:06,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210771408,2/23/2019 16:55:03,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210793574,2/23/2019 16:58:47,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210816160,2/23/2019 17:54:44,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210842197,2/23/2019 17:59:42,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210863386,2/23/2019 18:55:39,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210885668,2/23/2019 18:59:22,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210908282,2/23/2019 19:55:19,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210930638,2/23/2019 19:59:03,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210953219,2/23/2019 20:54:59,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
210975514,2/23/2019 20:58:43,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
210997992,2/23/2019 21:54:40,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211022687,2/23/2019 21:59:38,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211045559,2/23/2019 22:55:35,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211067508,2/23/2019 22:59:18,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211090341,2/23/2019 23:55:15,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211112535,2/23/2019 23:58:59,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211136209,2/24/2019 00:54:55,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211158380,2/24/2019 00:58:39,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211181043,2/24/2019 01:54:36,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211205574,2/24/2019 01:59:34,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211228340,2/24/2019 02:55:31,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211250546,2/24/2019 02:59:15,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211273268,2/24/2019 03:55:11,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211295477,2/24/2019 03:58:55,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211318105,2/24/2019 04:54:52,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211340354,2/24/2019 04:58:35,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211362893,2/24/2019 05:54:32,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211387588,2/24/2019 05:59:30,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211411203,2/24/2019 06:55:27,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211433593,2/24/2019 06:59:11,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211456173,2/24/2019 07:55:07,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211478394,2/24/2019 07:58:51,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211501008,2/24/2019 08:54:48,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211523211,2/24/2019 08:58:32,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211549556,2/24/2019 09:55:43,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211570403,2/24/2019 09:59:27,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211593017,2/24/2019 10:55:23,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211615491,2/24/2019 10:59:07,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211638045,2/24/2019 11:55:03,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
211660315,2/24/2019 11:58:47,522,91542,塑料注射成型机4恢复正常,TA1200/320h,0519000000000090
211682846,2/24/2019 12:54:44,522,91542,塑料注射成型机4发生故障,TA1200/320h,0519000000000090
